# time 'damage' 'apurinic' 'uracil' 'correct' 'UDG_sliding'
 1.946307E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.946311E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.947011E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.947793E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.947934E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.948425E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.950108E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.950262E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.950619E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.950893E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.951986E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.952062E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.952190E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.954272E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.954336E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.954984E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.955126E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.957767E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.957770E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.958525E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.959795E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.959905E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.960175E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.960474E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.960618E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.962002E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.962651E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.963820E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.964380E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.965180E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.966811E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.967048E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.967122E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.967297E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.967372E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.969612E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.969797E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.970233E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.970526E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.970921E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.971703E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.971797E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.972327E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.974038E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.974884E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.975688E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.975752E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.976454E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.976477E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.977794E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.978620E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.979728E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.979952E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.980287E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.980409E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.980567E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.980947E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.981825E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.982106E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.983360E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.984077E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.986351E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.986434E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.986514E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.986697E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.987267E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.987754E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.988272E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.989188E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.989950E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.991834E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.992083E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.992272E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.992793E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.993370E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.993858E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.993886E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.994222E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.994656E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.995048E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.995655E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.995875E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.996737E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.997304E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.997739E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.998009E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.999917E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 1.999924E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.000266E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.001243E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.001895E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.002720E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.002954E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.004288E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.004928E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.006666E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.006686E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.009141E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.009462E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.010626E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.010869E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.012202E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.012291E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.013036E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.013508E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.013770E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.015410E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.016093E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.016430E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.017651E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.018052E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.020000E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.020285E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.022265E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.022665E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.023175E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.023599E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.023914E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.024804E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.025351E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.025788E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.026913E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.027119E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.028001E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.028053E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.028863E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.029225E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.029646E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.029968E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.030432E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.031144E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.031158E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.031945E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.032347E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.032439E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.032494E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.032807E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.032991E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.033477E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.033616E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.033790E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.034447E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.037024E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.037059E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.037504E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.038931E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.039743E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.040108E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.040526E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.041007E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.041723E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.042200E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.043103E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.044832E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.045115E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.045269E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.045724E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.046089E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.046321E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.046492E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.047066E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.047099E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.047313E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.047850E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.048799E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.048948E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.048990E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.049258E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.049397E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.049509E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 9.000000E-01
 2.049663E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.050788E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.051376E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.051576E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.052324E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.052779E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.053155E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.054127E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.054225E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.054795E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.055479E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.055862E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.056428E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.056455E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.057715E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.057828E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.058483E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.058987E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.059465E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.059729E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.060184E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.061297E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.061710E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.061809E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.062839E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.063046E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.063330E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.063631E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.065149E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.066149E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.066296E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.067409E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.067618E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.068232E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.068442E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.069030E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.069031E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.069106E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.072627E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.073543E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.074261E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.074342E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.074941E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.075004E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.075632E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.076124E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.076374E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.077805E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.079355E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.080369E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.080946E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.081961E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.082413E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.082740E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.082827E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.083679E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.084002E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.084465E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.085368E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.085608E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.086180E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.088452E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.088768E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.091311E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.092309E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.092339E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.093035E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.093607E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.093767E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.093863E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.094091E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.094128E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.094427E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.096638E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.096798E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.097087E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.097262E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.097325E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.097613E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.098600E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.099087E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.099108E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.100675E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.102162E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.103395E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.103610E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.104019E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.104751E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.105325E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.108077E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.108167E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.108592E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.109818E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.110135E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.110364E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.111560E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.111751E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.111893E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.111940E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.112081E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.114167E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.115132E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.115513E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.115895E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.116851E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.116934E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.117338E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.118067E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.118396E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.118693E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.120164E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.120190E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.120397E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
 2.121061E+00 5.020284E-02 5.070994E-04 4.969574E-02 9.497972E-01 8.000000E-01
